dataset,dataset_label,model,model_label,seed,attack,epsilon_255,conditional_robust_accuracy,source_count,sources
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,0.2,0.001893939393939394,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,0.25,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,0.5,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,1.0,0.0,2,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,FGSM,2.0,0.7310606060606061,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,FGSM,4.0,0.7310606060606061,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,FGSM,8.0,0.7310606060606061,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,FGSM,16.0,0.7310606060606061,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,2.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,4.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,8.0,0.30113636363636365,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed42,PGD,16.0,0.7310606060606061,1,results/chest_xray_pneumonia/resnet50/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,0.1,0.6392857142857142,2,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,0.15,0.6303571428571428,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,0.2,0.6321428571428571,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,0.25,0.6446428571428572,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,0.5,0.6767857142857143,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,1.0,0.6946428571428571,2,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,0.1,0.008928571428571428,2,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,0.15,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,0.2,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,0.25,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,0.5,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,1.0,0.0,2,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,2.0,0.6910714285714286,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,4.0,0.6964285714285714,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,8.0,0.6946428571428571,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,FGSM,16.0,0.6910714285714286,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,2.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,4.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,8.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed43,PGD,16.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,0.1,0.6840148698884758,2,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,0.15,0.6784386617100372,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,0.2,0.6802973977695167,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,0.25,0.6691449814126395,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,0.5,0.6895910780669146,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,1.0,0.7174721189591078,2,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,0.1,0.01858736059479554,2,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,0.15,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,0.2,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,0.25,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,0.5,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,1.0,0.0,2,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,2.0,0.7230483271375465,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,4.0,0.7267657992565055,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,8.0,0.7230483271375465,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,FGSM,16.0,0.7230483271375465,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,2.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,4.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,8.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet50,ResNet-50,seed44,PGD,16.0,0.0,1,results/chest_xray_pneumonia/resnet50/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,0.1,0.7085714285714285,2,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,0.15,0.6971428571428572,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,0.2,0.6952380952380952,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,0.25,0.699047619047619,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,0.5,0.7161904761904762,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,1.0,0.7352380952380952,2,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,0.1,0.09714285714285714,2,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,0.15,0.04,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,0.2,0.02857142857142857,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,0.25,0.013333333333333334,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,0.5,0.0019047619047619048,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,1.0,0.0,2,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,2.0,0.7352380952380952,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,4.0,0.7352380952380952,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,8.0,0.6876190476190476,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,FGSM,16.0,0.33714285714285713,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,2.0,0.0038095238095238095,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,4.0,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,8.0,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed42,PGD,16.0,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,0.1,0.7192982456140351,2,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,0.15,0.723196881091618,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,0.2,0.7309941520467836,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,0.25,0.723196881091618,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,0.5,0.7446393762183235,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,1.0,0.7758284600389863,2,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,0.1,0.01949317738791423,2,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,0.15,0.009746588693957114,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,0.2,0.001949317738791423,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,0.25,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,0.5,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,1.0,0.0,2,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,2.0,0.8011695906432749,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,4.0,0.7797270955165692,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,8.0,0.7563352826510721,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,FGSM,16.0,0.7543859649122807,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,2.0,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,4.0,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,8.0,0.0,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed43,PGD,16.0,0.021442495126705652,1,results/chest_xray_pneumonia/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,FGSM,0.1,0.7215686274509804,2,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,FGSM,0.15,0.6941176470588235,1,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,FGSM,0.2,0.6843137254901961,1,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,FGSM,0.25,0.6764705882352942,1,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,FGSM,0.5,0.6784313725490196,1,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,FGSM,1.0,0.7098039215686275,2,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,PGD,0.1,0.06862745098039216,2,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,resnet101,ResNet-101,seed44,PGD,0.15,0.025490196078431372,1,results/chest_xray_pneumonia/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
